,is_male,has_eaten,sd,wt,dp_mins,bac,class,id_code
1629,1,0,8.0,66.0,106.0,0.17563166144200631,over,9829.75
1630,1,0,9.0,67.0,61.0,0.20875411734431296,over,7678.6
1631,0,0,3.0,59.0,98.0,0.07259998846996427,under,1259.32
1632,0,1,2.0,75.0,107.0,0.030820068027210885,under,494.66
1633,0,0,4.0,70.0,103.0,0.08360966958211857,over,2411.3
1634,0,1,3.0,66.0,39.0,0.08717170686456403,over,673.14
1635,0,0,2.0,77.0,95.0,0.0243528801130842,under,356.28
1636,1,0,6.0,89.0,69.0,0.09517154203796979,over,3506.69
1637,0,1,3.0,72.0,68.0,0.07147823129251701,under,1049.87
1638,1,1,6.0,64.0,51.0,0.15108620689655175,over,2958.87
1639,0,0,4.0,70.0,105.0,0.08304300291545191,over,2441.46
1640,1,1,9.0,87.0,104.0,0.15400891795481575,over,12541.25
1641,0,1,4.0,59.0,67.0,0.12333887351550792,over,1950.23
1642,0,1,2.0,75.0,103.0,0.031953401360544226,under,493.68
1643,1,1,6.0,56.0,65.0,0.16991995073891628,over,3711.05
1644,1,1,4.0,83.0,63.0,0.07211560033236394,under,1508.37
1645,0,1,1.0,66.0,121.0,0.004123902288188007,under,32.93
1646,1,1,7.0,72.0,93.0,0.14637643678160922,over,6860.96
1647,1,1,6.0,71.0,96.0,0.12442277804759592,over,5088.39
1648,0,0,1.0,72.0,73.0,0.006731632653061228,under,35.38
1649,0,1,3.0,67.0,84.0,0.07308257691136158,under,1233.93
1650,1,1,7.0,94.0,100.0,0.1066819515774028,over,7019.67
1651,0,0,4.0,68.0,90.0,0.09061044417767108,over,2218.14
1652,0,1,4.0,61.0,104.0,0.1084679268428683,over,2752.48
1653,1,0,5.0,87.0,132.0,0.0628382877526754,under,3608.17
1654,0,0,4.0,56.0,82.0,0.11775792031098156,over,2162.98
1655,1,1,8.0,68.0,92.0,0.18068661257606491,over,9043.0
1656,0,0,4.0,66.0,82.0,0.09639560915275203,over,2086.77
1657,1,1,4.0,84.0,93.0,0.06365886699507389,under,1989.21
1658,1,0,7.0,74.0,85.0,0.1364946411929171,over,6009.86
1659,0,0,6.0,75.0,114.0,0.12561020408163268,over,6443.8
1660,1,1,5.0,91.0,94.0,0.07562561576354682,under,3234.51
1661,0,0,5.0,77.0,80.0,0.10550720028271052,over,3249.62
1662,1,1,6.0,73.0,70.0,0.12706188001889468,over,3895.72
1663,0,1,2.0,62.0,108.0,0.0415734693877551,under,556.75
1664,0,1,4.0,85.0,83.0,0.0778716886754702,under,2197.54
1665,0,1,4.0,71.0,100.0,0.09137103573823896,over,2594.94
1666,1,0,7.0,89.0,103.0,0.10540846571096477,over,6763.96
1667,0,0,3.0,57.0,62.0,0.08632162549230218,over,915.18
1668,1,0,8.0,86.0,107.0,0.12837429831595834,over,9450.4
1669,1,0,4.0,96.0,62.0,0.05398275862068967,under,1285.22
1670,0,1,3.0,69.0,47.0,0.08100409642117717,over,788.09
1671,1,0,3.0,90.0,79.0,0.03583620689655173,under,764.39
1672,0,1,4.0,74.0,53.0,0.10017941717227433,over,1571.61
1673,0,1,4.0,61.0,115.0,0.10535126017620162,over,2956.16
1674,1,1,5.0,56.0,78.0,0.13689162561576357,over,2989.71
1675,0,0,3.0,61.0,118.0,0.06364261179881789,under,1374.3
1676,1,0,7.0,82.0,46.0,0.13085492010092517,over,3455.09
1677,1,0,8.0,77.0,82.0,0.15275570980743397,over,7716.0
1678,0,1,3.0,66.0,79.0,0.0758383735312307,under,1186.26
1679,0,1,3.0,64.0,90.0,0.07552551020408164,under,1305.08
1680,0,0,2.0,73.0,100.0,0.02574550368092443,under,375.88
1681,1,1,6.0,74.0,90.0,0.12020969245107178,over,4803.58
1682,1,1,9.0,87.0,80.0,0.16000891795481573,over,10022.96
1683,0,1,4.0,61.0,65.0,0.11951792684286829,over,1895.55
1684,1,0,9.0,76.0,83.0,0.17672731397459168,over,10033.16
1685,1,0,7.0,81.0,123.0,0.1133623882503193,over,7906.01
1686,0,1,3.0,66.0,70.0,0.0783883735312307,under,1086.46
1687,1,0,9.0,73.0,116.0,0.17659282002834203,over,13458.49
1688,1,0,4.0,88.0,60.0,0.060799373040752364,under,1284.08
1689,0,1,3.0,78.0,89.0,0.05920170068027211,under,1232.93
1690,0,0,4.0,69.0,68.0,0.09516101745045845,over,1785.98
1691,1,1,6.0,81.0,121.0,0.1007749042145594,over,5926.17
1692,0,0,4.0,48.0,74.0,0.1435231292517007,over,2039.18
1693,1,0,3.0,81.0,78.0,0.042262452107279705,under,801.04
1694,0,0,2.0,68.0,138.0,0.018955222088835537,under,355.75
1695,0,1,4.0,82.0,74.0,0.0838200431392069,over,2034.48
1696,1,0,8.0,80.0,96.0,0.1427586206896552,over,8771.09
1697,1,1,4.0,84.0,87.0,0.0651588669950739,under,1904.72
1698,1,0,3.0,73.0,58.0,0.054030940009447345,under,686.3
1699,1,0,8.0,87.0,94.0,0.12984126040428065,over,8494.73
1700,1,1,5.0,73.0,96.0,0.0977182333490789,over,3424.05
1701,0,0,4.0,87.0,60.0,0.07375299085151302,under,1539.96
1702,0,1,5.0,61.0,90.0,0.14479324188691872,over,3974.57
1703,0,0,4.0,70.0,89.0,0.08757633624878525,over,2182.4
1704,0,0,6.0,45.0,105.0,0.23343367346938776,over,6617.84
1705,1,0,7.0,74.0,70.0,0.14024464119291707,over,5085.27
1706,0,0,2.0,71.0,100.0,0.027268851202452815,under,387.22
1707,1,0,3.0,96.0,81.0,0.03186206896551726,under,743.28
1708,1,0,4.0,82.0,89.0,0.0590956686291001,under,1725.12
1709,1,0,6.0,87.0,83.0,0.09425594530321049,over,4083.73
1710,0,0,6.0,81.0,77.0,0.12439648526077099,over,4655.17
1711,0,0,5.0,55.0,96.0,0.15224341372912803,over,4019.23
1712,0,1,5.0,72.0,74.0,0.12460816326530612,over,3319.56
1713,0,1,3.0,83.0,113.0,0.04782830505696253,under,1345.75
1714,0,0,4.0,75.0,77.0,0.08345680272108844,over,1927.85
1715,1,1,7.0,81.0,90.0,0.1291123882503193,over,6588.61
1716,1,1,5.0,104.0,84.0,0.06667241379310346,under,2912.25
1717,0,0,4.0,69.0,69.0,0.09487768411712512,over,1806.85
1718,1,0,7.0,62.0,88.0,0.16627586206896552,over,6350.41
1719,1,0,7.0,86.0,110.0,0.10823376102646354,over,7167.24
1720,1,1,7.0,73.0,118.0,0.13790552668871048,over,8315.43
1721,0,0,1.0,61.0,62.0,0.014791981710717068,under,55.94
1722,0,1,3.0,64.0,92.0,0.07495884353741497,under,1324.07
1723,1,1,7.0,84.0,95.0,0.12271551724137932,over,6854.89
1724,1,0,6.0,59.0,99.0,0.14483503798947986,over,5075.89
1725,0,1,2.0,68.0,109.0,0.0356718887555022,under,528.8
1726,1,1,6.0,69.0,96.0,0.12850749625187408,over,5107.4
1727,1,0,7.0,69.0,98.0,0.1446754122938531,over,6848.07
1728,1,1,6.0,95.0,69.0,0.09557123411978223,over,3758.82
1729,0,1,5.0,69.0,112.0,0.11980127181307307,over,4629.12
1730,1,1,8.0,92.0,113.0,0.12425749625187407,over,10334.25
1731,0,1,3.0,67.0,88.0,0.07194924357802823,under,1272.64
1732,0,0,5.0,68.0,107.0,0.11482138855542216,over,4177.2
1733,1,1,9.0,68.0,64.0,0.21220993914807304,over,8311.84
1734,0,0,3.0,75.0,85.0,0.054871768707483004,under,1049.42
1735,0,1,5.0,58.0,76.0,0.1571285245132536,over,3463.11
1736,1,1,6.0,82.0,55.0,0.11576850294365014,over,3132.7
1737,0,0,3.0,77.0,69.0,0.0573543201696263,under,914.17
1738,1,0,7.0,70.0,91.0,0.14400862068965523,over,6421.34
1739,0,0,4.0,70.0,62.0,0.09522633624878524,over,1653.13
1740,1,1,7.0,76.0,60.0,0.1460934664246824,over,4663.3
1741,0,1,4.0,76.0,109.0,0.0815049588256355,over,2700.75
1742,1,1,7.0,75.0,67.0,0.14639137931034482,over,5149.32
1743,1,1,8.0,73.0,69.0,0.17299917335852624,over,6971.17
1744,1,0,9.0,75.0,123.0,0.16936034482758622,over,14061.14
1745,1,0,8.0,86.0,82.0,0.13462429831595835,over,7594.96
1746,0,0,4.0,50.0,102.0,0.12901020408163266,over,2631.81
1747,0,0,2.0,72.0,99.0,0.026779931972789116,under,381.77
1748,0,1,4.0,62.0,105.0,0.1060969387755102,over,2762.76
1749,0,0,3.0,67.0,100.0,0.06004924357802824,under,1206.99
1750,1,1,4.0,72.0,63.0,0.08439367816091956,over,1531.24
1751,1,1,4.0,83.0,107.0,0.06111560033236395,under,2171.07
1752,0,0,5.0,77.0,94.0,0.10154053361604384,over,3674.75
1753,1,1,4.0,64.0,100.0,0.08672413793103449,over,2220.14
1754,0,0,3.0,75.0,67.0,0.059971768707483,under,904.07
1755,1,0,6.0,60.0,115.0,0.1380086206896552,over,5713.56
1756,0,0,3.0,64.0,58.0,0.07609217687074832,under,847.36
1757,0,1,4.0,58.0,73.0,0.1239461529439362,over,2099.15
1758,0,1,2.0,56.0,114.0,0.04669562682215744,under,596.21
1759,0,1,4.0,77.0,110.0,0.07987242689283507,under,2706.08
1760,1,1,6.0,65.0,98.0,0.13693103448275867,over,5233.5
1761,1,0,6.0,69.0,71.0,0.1272574962518741,over,3740.61
1762,0,0,3.0,71.0,113.0,0.05138661013701255,under,1236.82
1763,1,0,4.0,76.0,102.0,0.062267695099818526,under,1930.8
1764,1,0,7.0,78.0,88.0,0.12765517241379315,over,6133.58
1765,1,0,4.0,94.0,102.0,0.04546111518708733,under,1743.52
1766,0,1,3.0,54.0,103.0,0.0889765306122449,over,1484.66
1767,0,0,3.0,68.0,116.0,0.05421616646658664,under,1282.97
1768,1,0,9.0,93.0,57.0,0.14712931034482762,over,7019.39
1769,0,1,3.0,68.0,100.0,0.06724949979991998,under,1371.89
1770,0,1,4.0,70.0,112.0,0.08955966958211858,over,2808.59
1771,0,0,4.0,80.0,74.0,0.07772721088435375,under,1840.58
1772,1,1,5.0,72.0,96.0,0.09930459770114944,over,3431.97
1773,0,1,4.0,58.0,92.0,0.11856281961060286,over,2530.6
1774,0,0,4.0,61.0,111.0,0.09798459350953495,over,2653.81
1775,0,0,4.0,58.0,94.0,0.10949615294393619,over,2387.89
1776,0,0,2.0,74.0,155.0,0.009431375252803825,under,216.36
1777,0,0,5.0,70.0,89.0,0.11577458697764823,over,3606.38
1778,1,1,6.0,81.0,99.0,0.1062749042145594,over,5113.31
1779,1,0,6.0,87.0,68.0,0.09800594530321048,over,3478.82
1780,1,1,4.0,80.0,120.0,0.060879310344827596,under,2337.77
1781,1,0,8.0,81.0,96.0,0.14069987228607922,over,8752.66
1782,1,1,6.0,98.0,101.0,0.08434711470795216,over,5009.21
1783,0,0,4.0,62.0,54.0,0.1120469387755102,over,1500.53
1784,0,1,4.0,61.0,163.0,0.09175126017620161,over,3649.13
1785,0,0,5.0,60.0,110.0,0.1333231292517007,over,4399.66
1786,1,1,10.0,80.0,108.0,0.188948275862069,over,16325.13
1787,0,1,4.0,68.0,84.0,0.10081044417767107,over,2303.32
1788,0,0,3.0,72.0,69.0,0.06269489795918368,under,934.4
1789,0,0,4.0,62.0,41.0,0.11573027210884354,over,1176.75
1790,1,0,6.0,78.0,85.0,0.10702586206896554,over,4257.49
1791,1,0,8.0,66.0,89.0,0.17988166144200632,over,8453.0
1792,1,0,8.0,85.0,81.0,0.13669929006085196,over,7529.4
1793,0,1,4.0,76.0,89.0,0.08717162549230217,over,2358.52
1794,1,1,5.0,80.0,62.0,0.09622413793103449,over,2386.36
1795,1,0,6.0,84.0,91.0,0.09636330049261085,over,4419.61
1796,1,1,7.0,95.0,89.0,0.10812477313974594,over,6399.36
1797,0,0,4.0,40.0,152.0,0.15432108843537415,over,3753.09
1798,0,0,3.0,82.0,77.0,0.05039836568773851,under,954.65
1799,0,0,3.0,75.0,101.0,0.05033843537414967,under,1143.94
1800,1,0,6.0,51.0,70.0,0.17868661257606494,over,3827.47
1801,1,0,9.0,94.0,67.0,0.14291250917094644,over,8100.57
1802,0,1,3.0,68.0,114.0,0.06328283313325331,under,1471.71
1803,1,1,6.0,103.0,87.0,0.08289094409106128,over,4456.71
1804,1,0,5.0,51.0,78.0,0.14398884381338745,over,2863.94
1805,0,0,5.0,79.0,64.0,0.10679562559200896,over,2699.79
1806,0,0,5.0,65.0,104.0,0.1223700680272109,over,4136.11
1807,0,1,5.0,53.0,107.0,0.16439819663714544,over,4661.51
1808,1,0,7.0,73.0,112.0,0.13190552668871047,over,7549.22
1809,1,1,6.0,83.0,82.0,0.10754840049854593,over,4391.85
1810,1,0,5.0,77.0,82.0,0.08778481862964622,over,2771.37
1811,1,1,3.0,86.0,124.0,0.03467161186848437,under,1109.21
1812,1,1,5.0,73.0,108.0,0.0947182333490789,over,3733.79
1813,1,0,7.0,96.0,95.0,0.09784482758620693,over,6246.41
1814,0,1,4.0,71.0,58.0,0.10327103573823897,over,1701.08
1815,0,0,4.0,60.0,113.0,0.09957517006802721,over,2700.48
1816,1,1,8.0,63.0,103.0,0.19350697865353042,over,10045.33
1817,0,1,3.0,84.0,130.0,0.04216229348882411,under,1381.24
1818,0,0,3.0,75.0,105.0,0.04920510204081634,under,1162.47
1819,1,0,10.0,75.0,113.0,0.19409482758620691,over,16449.54
1820,0,0,4.0,84.0,84.0,0.07019416909620993,under,1981.16
1821,1,0,5.0,71.0,81.0,0.0971856483729966,over,2794.57
1822,0,1,2.0,73.0,87.0,0.03792883701425777,under,481.77
1823,1,1,7.0,81.0,104.0,0.1256123882503193,over,7407.11
1824,0,0,4.0,62.0,100.0,0.09901360544217687,over,2455.54
1825,1,0,7.0,77.0,103.0,0.12584874608150473,over,6986.74
1826,1,1,7.0,83.0,105.0,0.12188980058163691,over,7435.89
1827,0,1,4.0,71.0,79.0,0.09732103573823897,over,2183.49
1828,1,0,7.0,76.0,76.0,0.13459346642468242,over,5441.88
1829,1,1,9.0,63.0,123.0,0.2149766009852217,over,14992.68
1830,1,1,7.0,78.0,60.0,0.14215517241379313,over,4657.0
1831,1,0,7.0,80.0,93.0,0.1226637931034483,over,6388.33
1832,1,1,12.0,72.0,103.0,0.25968103448275864,over,23109.53
1833,1,1,5.0,61.0,71.0,0.1264373940079141,over,2738.0
1834,1,1,6.0,76.0,61.0,0.12390154264972777,over,3446.45
1835,1,0,11.0,87.0,113.0,0.18259423305588585,over,19745.92
1836,0,1,4.0,62.0,105.0,0.1060969387755102,over,2762.76
1837,0,1,5.0,68.0,104.0,0.12417138855542217,over,4390.7
1838,0,1,2.0,63.0,90.0,0.04566277939747328,under,517.82
1839,0,1,4.0,56.0,100.0,0.12115792031098155,over,2713.94
1840,0,1,3.0,75.0,93.0,0.06110510204081633,under,1278.62
1841,1,0,6.0,73.0,83.0,0.1163118800188947,over,4228.4
1842,0,0,4.0,66.0,130.0,0.08279560915275203,over,2841.55
1843,1,0,6.0,95.0,77.0,0.08607123411978222,over,3777.67
1844,1,1,9.0,67.0,100.0,0.20650411734431295,over,12452.2
1845,1,0,8.0,92.0,44.0,0.13400749625187405,over,4339.7
1846,0,0,5.0,65.0,119.0,0.1181200680272109,over,4568.29
1847,0,0,3.0,78.0,92.0,0.049851700680272115,under,1073.21
1848,1,0,6.0,75.0,87.0,0.11165689655172414,over,4371.37
1849,0,1,1.0,70.0,43.0,0.024514917395529644,under,73.79
1850,0,1,4.0,62.0,78.0,0.1137469387755102,over,2200.32
1851,1,1,10.0,73.0,72.0,0.2179364666981578,over,11454.74
1852,0,1,2.0,59.0,114.0,0.04311110342442062,under,579.93
1853,0,1,3.0,66.0,114.0,0.06592170686456403,under,1487.98
1854,0,1,4.0,56.0,104.0,0.12002458697764823,over,2796.09
1855,1,0,7.0,81.0,76.0,0.1251123882503193,over,5391.34
1856,0,0,4.0,48.0,114.0,0.13218979591836735,over,2893.37
1857,1,0,9.0,79.0,61.0,0.17472817546922745,over,7578.14
1858,1,0,7.0,86.0,75.0,0.11698376102646353,over,5281.82
1859,1,0,6.0,78.0,92.0,0.10527586206896555,over,4532.76
1860,1,0,7.0,69.0,120.0,0.1391754122938531,over,8066.61
1861,0,1,3.0,70.0,91.0,0.0673114188532556,under,1286.32
1862,0,0,4.0,67.0,82.0,0.0946101025484821,over,2079.15
1863,0,1,3.0,65.0,102.0,0.07070204081632654,under,1406.26
1864,1,0,3.0,78.0,112.0,0.036137931034482776,under,947.1
1865,1,1,7.0,77.0,47.0,0.14734874608150472,over,3732.79
1866,0,1,2.0,74.0,57.0,0.045698041919470495,under,385.51
1867,1,0,8.0,71.0,84.0,0.1668970373967946,over,7962.99
1868,1,1,7.0,60.0,96.0,0.17805172413793108,over,7179.05
1869,1,0,9.0,72.0,127.0,0.176698275862069,over,14541.56
1870,1,1,7.0,80.0,73.0,0.13516379310344828,over,5525.5
1871,1,1,6.0,73.0,88.0,0.12256188001889469,over,4724.03
1872,1,1,7.0,90.0,74.0,0.11870114942528738,over,5533.85
1873,1,1,8.0,93.0,60.0,0.13594827586206898,over,6068.73
1874,0,1,3.0,68.0,81.0,0.0726328331332533,under,1200.18
1875,0,0,4.0,48.0,68.0,0.14522312925170067,over,1896.03
1876,0,1,3.0,71.0,84.0,0.06810327680367922,under,1218.5
1877,1,1,7.0,85.0,117.0,0.11558062880324546,over,8046.15
1878,1,1,7.0,51.0,105.0,0.21013438133874243,over,7876.89
1879,1,0,9.0,72.0,78.0,0.188948275862069,over,9550.2
1880,1,0,5.0,57.0,81.0,0.1260294918330309,over,2909.39
1881,1,1,6.0,79.0,78.0,0.11465211697948495,over,4238.92
1882,1,1,3.0,72.0,89.0,0.05473275862068966,under,1052.18
1883,1,1,7.0,97.0,90.0,0.10534127266263776,over,6437.41
1884,1,1,8.0,74.0,68.0,0.17077958993476236,over,6874.9
1885,1,0,6.0,86.0,96.0,0.09234322373696874,over,4574.31
1886,1,0,9.0,78.0,80.0,0.17241379310344832,over,9682.76
1887,1,1,9.0,80.0,102.0,0.1696034482758621,over,12455.68
1888,1,0,9.0,78.0,73.0,0.17416379310344832,over,8925.2
1889,0,1,3.0,75.0,93.0,0.06110510204081633,under,1278.62
1890,1,1,5.0,63.0,89.0,0.1175981116584565,over,3296.86
1891,1,1,9.0,75.0,70.0,0.1901103448275862,over,8982.71
1892,0,0,4.0,81.0,82.0,0.07424210128495845,under,1972.46
1893,0,0,5.0,56.0,86.0,0.15187240038872693,over,3657.09
1894,1,0,6.0,96.0,96.0,0.0802241379310345,over,4436.07
1895,0,1,3.0,76.0,92.0,0.06034955245255996,under,1265.89
1896,1,0,10.0,68.0,61.0,0.22998326572008118,over,9539.71
1897,0,0,5.0,79.0,90.0,0.09942895892534229,over,3534.7
1898,0,1,3.0,51.0,105.0,0.09486044417767107,over,1523.93
1899,1,1,7.0,71.0,102.0,0.14640990772219525,over,7422.1
1900,1,0,7.0,65.0,43.0,0.16883620689655174,over,3303.28
1901,0,0,3.0,60.0,69.0,0.07914387755102043,under,982.97
1902,1,0,5.0,76.0,73.0,0.09145961887477315,over,2537.09
1903,1,1,10.0,77.0,98.0,0.19956963725929247,over,15059.52
1904,0,1,3.0,60.0,88.0,0.08226054421768708,over,1303.01
1905,0,0,3.0,68.0,114.0,0.05478283313325331,under,1274.03
1906,1,0,9.0,85.0,117.0,0.14731795131845843,over,13185.69
1907,0,0,3.0,82.0,80.0,0.049548365687738516,under,975.11
1908,1,0,7.0,74.0,107.0,0.1309946411929171,over,7260.51
1909,1,0,4.0,78.0,55.0,0.07176724137931036,under,1231.53
1910,0,0,5.0,62.0,102.0,0.13028367346938777,over,4119.57
1911,0,0,4.0,84.0,107.0,0.06367750242954326,under,2289.33
1912,0,0,1.0,81.0,88.0,0.0,under,0.0
1913,0,1,3.0,62.0,60.0,0.08701020408163265,over,971.03
1914,1,1,4.0,77.0,113.0,0.06587785490371698,under,2292.81
1915,1,1,7.0,70.0,87.0,0.1525086206896552,over,6501.44
1916,0,1,2.0,66.0,74.0,0.04734780457637602,under,462.49
1917,0,0,4.0,69.0,78.0,0.09232768411712511,over,1987.63
1918,0,1,2.0,93.0,103.0,0.021765646258503406,under,416.99
1919,1,1,6.0,82.0,90.0,0.10701850294365015,over,4738.78
1920,1,0,8.0,89.0,98.0,0.12539538938395972,over,8749.59
1921,1,0,8.0,68.0,97.0,0.17193661257606493,over,9072.75
1922,0,1,3.0,78.0,91.0,0.05863503401360545,under,1248.57
1923,0,0,3.0,63.0,66.0,0.07529416909620992,under,939.22
1924,1,1,7.0,87.0,76.0,0.12267360285374558,over,5677.83
1925,0,1,4.0,69.0,130.0,0.08609435078379178,over,3089.07
1926,0,0,3.0,61.0,101.0,0.06845927846548457,under,1265.33
1927,0,0,2.0,71.0,89.0,0.030385517869119482,under,384.01
1928,1,0,7.0,71.0,96.0,0.14040990772219525,over,6699.24
1929,1,0,8.0,89.0,56.0,0.1358953893839597,over,5418.42
1930,1,1,10.0,72.0,97.0,0.21485919540229886,over,15005.77
1931,1,1,7.0,78.0,71.0,0.13940517241379313,over,5404.18
1932,0,1,3.0,68.0,66.0,0.07688283313325331,under,1035.15
1933,1,0,8.0,84.0,143.0,0.12306773399014778,over,11826.32
1934,1,0,8.0,81.0,101.0,0.13944987228607922,over,9126.72
1935,0,1,2.0,67.0,103.0,0.03823838460757438,under,527.77
1936,1,0,8.0,116.0,68.0,0.09800594530321047,over,6184.57
1937,1,0,5.0,75.0,112.0,0.08317241379310346,over,3493.24
1938,0,0,4.0,68.0,102.0,0.08721044417767107,over,2419.57
1939,1,1,5.0,83.0,86.0,0.08645700041545494,over,3085.65
1940,1,1,5.0,78.0,101.0,0.08914655172413795,over,3511.48
1941,0,1,4.0,54.0,105.0,0.12496315192743764,over,2834.16
1942,0,1,4.0,85.0,70.0,0.08155502200880353,over,1941.01
1943,1,1,6.0,70.0,98.0,0.12593596059113304,over,5183.52
1944,0,0,1.0,69.0,77.0,0.0067902543626146075,under,36.08
1945,0,1,3.0,54.0,72.0,0.09775986394557823,over,1140.27
1946,0,0,5.0,77.0,80.0,0.10550720028271052,over,3249.62
1947,1,1,7.0,68.0,55.0,0.1654132860040568,over,4330.52
1948,1,0,6.0,89.0,92.0,0.08942154203796979,over,4393.1
1949,1,1,3.0,90.0,77.0,0.04383620689655174,under,911.35
1950,1,1,3.0,107.0,85.0,0.03300475346438931,under,900.53
1951,0,0,4.0,62.0,89.0,0.10213027210884354,over,2254.22
1952,0,1,4.0,65.0,105.0,0.10021938775510206,over,2735.99
1953,0,1,4.0,76.0,83.0,0.08887162549230218,over,2242.41
1954,1,1,4.0,63.0,86.0,0.0918784893267652,over,1991.19
1955,1,0,5.0,85.0,78.0,0.07859330628803246,under,2605.37
1956,1,1,5.0,66.0,122.0,0.10333228840125394,over,4160.16
1957,1,1,8.0,66.0,75.0,0.1908816614420063,over,7558.91
1958,0,0,4.0,72.0,86.0,0.08529319727891158,over,2112.54
1959,1,0,8.0,73.0,93.0,0.15949917335852626,over,8662.72
1960,0,1,4.0,67.0,107.0,0.09602676921514874,over,2753.66
1961,0,0,4.0,59.0,109.0,0.10293887351550791,over,2648.0
1962,1,1,3.0,74.0,66.0,0.05860484622553589,under,858.68
1963,1,0,5.0,77.0,89.0,0.08603481862964624,over,2947.98
1964,0,1,3.0,49.0,90.0,0.10384964598084133,over,1373.93
1965,1,0,3.0,91.0,78.0,0.035475369458128084,under,755.41
1966,0,1,4.0,55.0,88.0,0.1271213976499691,over,2461.07
1967,1,1,6.0,71.0,111.0,0.12067277804759592,over,5706.13
1968,1,0,6.0,81.0,94.0,0.1000249042145594,over,4569.54
1969,0,0,3.0,64.0,90.0,0.06702551020408165,under,1158.2
1970,0,0,5.0,69.0,93.0,0.1166846051464064,over,3743.83
1971,0,0,4.0,56.0,90.0,0.1154912536443149,over,2328.3
1972,0,1,5.0,82.0,80.0,0.1061917205906753,over,3483.09
1973,1,1,5.0,86.0,78.0,0.08495268644747396,over,2849.31
1974,0,0,4.0,89.0,130.0,0.0518802644653367,under,2401.02
1975,1,0,10.0,83.0,104.0,0.17491400083090988,over,15098.58
1976,1,1,9.0,66.0,82.0,0.2143981191222571,over,10442.9
1977,0,0,6.0,57.0,84.0,0.18397658431793773,over,5285.28
1978,0,1,2.0,70.0,96.0,0.037696501457725955,under,506.64
1979,0,0,3.0,56.0,77.0,0.0839267735665695,over,1085.68
1980,1,0,4.0,83.0,81.0,0.06011560033236395,under,1616.63
1981,1,0,9.0,107.0,94.0,0.11676426039316792,over,10569.73
1982,0,0,2.0,76.0,82.0,0.028710812746151088,under,357.85
1983,1,1,5.0,79.0,125.0,0.08179343081623747,over,4038.55
1984,0,1,3.0,65.0,81.0,0.07665204081632654,under,1210.72
1985,1,0,5.0,72.0,99.0,0.09105459770114945,over,3245.19
1986,0,1,2.0,74.0,64.0,0.043714708586137165,under,414.07
1987,1,0,5.0,68.0,95.0,0.09886663286004059,over,3193.39
1988,0,0,5.0,63.0,56.0,0.14079028182701653,over,2483.54
1989,1,0,8.0,70.0,102.0,0.16508128078817738,over,9429.44
1990,1,0,3.0,80.0,89.0,0.0402844827586207,under,860.48
1991,1,0,1.0,76.0,82.0,0.0014419237749546295,under,8.99
1992,0,0,5.0,64.0,89.0,0.12899251700680273,over,3673.71
1993,0,0,4.0,84.0,85.0,0.0699108357628766,under,1996.65
1994,0,0,3.0,65.0,94.0,0.06446870748299321,under,1181.71
1995,1,0,4.0,85.0,107.0,0.05172464503042598,under,1881.74
1996,0,1,3.0,67.0,110.0,0.0657159102446949,under,1452.98
1997,1,1,6.0,87.0,80.0,0.10250594530321049,over,4280.65
1998,0,1,1.0,66.0,115.0,0.005823902288188007,under,44.2
1999,1,1,7.0,90.0,56.0,0.12320114942528737,over,4346.54
