ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,class
65.0,104.0,2.0,53.0,23.0,2.0,2.0,89.0,7.0,7.0,25.0,4.0,39.0,6.0,6.0,30.0,5.0,4.0,3.0,59.0,0
68.0,91.0,8.0,39.0,8.0,1.0,1.0,101.0,8.0,9.0,8.0,2.0,58.0,2.0,2.0,92.0,2.0,3.0,2.0,76.0,0
82.0,100.0,2.0,55.0,36.0,1.0,1.0,101.0,8.0,9.0,37.0,2.0,26.0,3.0,3.0,9.0,3.0,4.0,1.0,68.0,1
81.0,416.0,11.0,130.0,21.0,1.0,1.0,91.0,5.0,7.0,21.0,2.0,21.0,1.0,1.0,9.0,2.0,2.0,1.0,51.0,1
85.0,289.0,3.0,86.0,12.0,1.0,1.0,101.0,8.0,9.0,14.0,2.0,39.0,2.0,1.0,21.0,3.0,2.0,2.0,39.0,1
89.0,210.0,10.0,94.0,20.0,1.0,1.0,101.0,8.0,9.0,20.0,2.0,54.0,1.0,1.0,1.0,2.0,2.0,1.0,30.0,1
61.0,282.0,2.0,74.0,36.0,1.0,1.0,79.0,5.0,7.0,41.0,5.0,29.0,9.0,9.0,17.0,11.0,5.0,3.0,69.0,0
61.0,165.0,5.0,68.0,19.0,3.0,1.0,68.0,5.0,6.0,25.0,3.0,59.0,6.0,6.0,1.0,1.0,5.0,1.0,64.0,0
76.0,408.0,2.0,91.0,28.0,2.0,1.0,95.0,7.0,6.0,32.0,4.0,17.0,2.0,2.0,4.0,9.0,3.0,1.0,60.0,1
60.0,192.0,5.0,75.0,39.0,1.0,1.0,94.0,5.0,7.0,41.0,3.0,34.0,3.0,3.0,49.0,13.0,4.0,4.0,84.0,0
76.0,181.0,5.0,75.0,36.0,1.0,1.0,101.0,8.0,9.0,37.0,6.0,45.0,5.0,5.0,42.0,2.0,4.0,1.0,81.0,1
74.0,117.0,24.0,66.0,24.0,1.0,1.0,101.0,8.0,9.0,24.0,1.0,40.0,2.0,2.0,26.0,4.0,5.0,2.0,63.0,1
88.0,127.0,8.0,72.0,22.0,1.0,1.0,101.0,8.0,9.0,23.0,2.0,39.0,1.0,1.0,11.0,3.0,3.0,1.0,68.0,1
91.0,245.0,5.0,97.0,32.0,1.0,1.0,101.0,8.0,9.0,32.0,2.0,43.0,4.0,4.0,3.0,2.0,2.0,1.0,21.0,1
64.0,70.0,4.0,43.0,14.0,8.0,8.0,101.0,7.0,9.0,14.0,3.0,16.0,2.0,2.0,54.0,7.0,3.0,2.0,90.0,1
90.0,364.0,2.0,107.0,22.0,1.0,1.0,101.0,7.0,8.0,25.0,2.0,30.0,2.0,2.0,3.0,6.0,3.0,1.0,65.0,1
83.0,155.0,2.0,83.0,36.0,1.0,1.0,101.0,8.0,9.0,37.0,6.0,43.0,2.0,2.0,13.0,3.0,3.0,1.0,45.0,1
71.0,254.0,34.0,132.0,24.0,2.0,2.0,101.0,1.0,9.0,24.0,1.0,36.0,1.0,1.0,4.0,4.0,4.0,1.0,56.0,1
77.0,171.0,3.0,69.0,33.0,1.0,1.0,98.0,5.0,7.0,36.0,6.0,35.0,4.0,4.0,14.0,3.0,5.0,1.0,68.0,1
76.0,326.0,8.0,102.0,24.0,2.0,2.0,97.0,7.0,7.0,25.0,2.0,64.0,1.0,1.0,48.0,5.0,5.0,1.0,90.0,1
77.0,221.0,5.0,88.0,32.0,1.0,1.0,95.0,7.0,7.0,32.0,4.0,56.0,2.0,2.0,32.0,5.0,3.0,1.0,61.0,1
66.0,146.0,8.0,71.0,41.0,1.0,1.0,101.0,8.0,9.0,44.0,5.0,31.0,10.0,9.0,84.0,11.0,6.0,7.0,80.0,0
66.0,294.0,12.0,143.0,21.0,2.0,1.0,39.0,5.0,6.0,25.0,2.0,51.0,14.0,14.0,10.0,5.0,5.0,3.0,63.0,0
67.0,235.0,5.0,70.0,55.0,3.0,2.0,99.0,7.0,6.0,61.0,5.0,26.0,3.0,3.0,20.0,7.0,5.0,1.0,58.0,0
65.0,433.0,4.0,88.0,35.0,1.0,1.0,98.0,7.0,7.0,36.0,8.0,36.0,3.0,3.0,35.0,9.0,8.0,3.0,72.0,0
64.0,131.0,4.0,68.0,26.0,1.0,1.0,87.0,5.0,7.0,30.0,2.0,35.0,1.0,1.0,58.0,5.0,3.0,3.0,68.0,0
62.0,252.0,13.0,75.0,16.0,1.0,1.0,94.0,7.0,7.0,16.0,1.0,14.0,2.0,2.0,90.0,8.0,2.0,6.0,101.0,0
77.0,281.0,13.0,78.0,26.0,1.0,1.0,101.0,8.0,9.0,26.0,1.0,41.0,1.0,1.0,18.0,3.0,5.0,2.0,51.0,1
61.0,126.0,9.0,35.0,27.0,1.0,1.0,97.0,5.0,7.0,27.0,3.0,16.0,4.0,4.0,57.0,5.0,2.0,2.0,68.0,0
90.0,409.0,5.0,109.0,29.0,1.0,1.0,101.0,8.0,9.0,31.0,3.0,21.0,2.0,2.0,11.0,5.0,3.0,1.0,56.0,1
86.0,272.0,9.0,97.0,27.0,1.0,1.0,101.0,8.0,9.0,27.0,2.0,20.0,2.0,2.0,5.0,4.0,2.0,1.0,26.0,1
59.0,275.0,12.0,145.0,10.0,3.0,1.0,65.0,5.0,6.0,12.0,2.0,37.0,4.0,4.0,69.0,3.0,4.0,2.0,101.0,0
65.0,163.0,6.0,74.0,5.0,4.0,4.0,68.0,7.0,3.0,8.0,2.0,34.0,2.0,2.0,58.0,3.0,2.0,1.0,101.0,1
82.0,307.0,6.0,75.0,17.0,1.0,1.0,101.0,8.0,9.0,19.0,2.0,12.0,1.0,1.0,26.0,8.0,2.0,2.0,81.0,1
57.0,83.0,6.0,38.0,30.0,1.0,1.0,94.0,7.0,7.0,31.0,4.0,58.0,2.0,2.0,44.0,6.0,4.0,3.0,74.0,0
52.0,233.0,7.0,94.0,14.0,3.0,2.0,70.0,1.0,3.0,17.0,4.0,39.0,1.0,1.0,95.0,3.0,4.0,2.0,84.0,0
69.0,131.0,9.0,52.0,31.0,3.0,3.0,98.0,7.0,7.0,37.0,3.0,54.0,1.0,1.0,60.0,6.0,5.0,1.0,76.0,0
56.0,148.0,2.0,84.0,13.0,3.0,3.0,87.0,7.0,3.0,16.0,2.0,30.0,3.0,3.0,67.0,7.0,2.0,3.0,90.0,0
88.0,337.0,5.0,121.0,36.0,1.0,1.0,101.0,8.0,9.0,36.0,5.0,15.0,3.0,3.0,4.0,7.0,2.0,1.0,48.0,1
69.0,265.0,18.0,107.0,23.0,1.0,1.0,89.0,7.0,7.0,27.0,1.0,47.0,1.0,1.0,65.0,6.0,4.0,4.0,91.0,0
71.0,234.0,7.0,70.0,32.0,1.0,1.0,98.0,5.0,7.0,34.0,2.0,34.0,1.0,1.0,36.0,7.0,4.0,2.0,60.0,0
76.0,255.0,5.0,61.0,10.0,1.0,1.0,101.0,8.0,9.0,10.0,3.0,45.0,2.0,2.0,61.0,3.0,3.0,1.0,81.0,1
71.0,322.0,12.0,68.0,14.0,3.0,3.0,83.0,7.0,5.0,18.0,2.0,54.0,5.0,5.0,51.0,4.0,6.0,1.0,91.0,0
78.0,166.0,13.0,76.0,21.0,1.0,1.0,96.0,7.0,7.0,21.0,1.0,21.0,1.0,1.0,42.0,5.0,3.0,2.0,44.0,1
74.0,233.0,6.0,73.0,20.0,1.0,1.0,96.0,5.0,7.0,20.0,4.0,43.0,1.0,1.0,36.0,7.0,3.0,1.0,74.0,0
61.0,274.0,4.0,127.0,33.0,5.0,5.0,90.0,5.0,7.0,36.0,4.0,12.0,1.0,1.0,38.0,17.0,3.0,1.0,96.0,1
78.0,325.0,8.0,86.0,27.0,1.0,1.0,101.0,8.0,9.0,27.0,4.0,39.0,1.0,1.0,17.0,5.0,5.0,1.0,60.0,0
81.0,221.0,6.0,106.0,33.0,1.0,1.0,101.0,8.0,9.0,33.0,3.0,42.0,1.0,1.0,37.0,4.0,5.0,2.0,59.0,1
83.0,162.0,5.0,61.0,42.0,1.0,1.0,101.0,8.0,9.0,45.0,5.0,24.0,5.0,5.0,3.0,4.0,2.0,2.0,30.0,0
84.0,177.0,9.0,71.0,9.0,1.0,1.0,101.0,8.0,9.0,9.0,4.0,51.0,1.0,1.0,39.0,3.0,3.0,1.0,81.0,0
66.0,322.0,7.0,115.0,28.0,2.0,2.0,83.0,6.0,4.0,29.0,4.0,33.0,1.0,1.0,67.0,7.0,2.0,2.0,89.0,0
85.0,192.0,36.0,105.0,12.0,1.0,1.0,101.0,8.0,9.0,13.0,1.0,59.0,3.0,1.0,5.0,2.0,3.0,1.0,76.0,0
60.0,153.0,9.0,51.0,24.0,5.0,3.0,80.0,7.0,3.0,30.0,5.0,42.0,1.0,1.0,71.0,9.0,4.0,2.0,101.0,0
67.0,254.0,6.0,126.0,9.0,4.0,1.0,65.0,7.0,6.0,12.0,3.0,28.0,1.0,1.0,81.0,3.0,2.0,2.0,61.0,0
74.0,251.0,7.0,68.0,43.0,1.0,1.0,101.0,8.0,9.0,48.0,3.0,50.0,2.0,2.0,51.0,5.0,8.0,2.0,70.0,0
78.0,174.0,15.0,72.0,40.0,1.0,1.0,101.0,7.0,9.0,43.0,1.0,32.0,1.0,1.0,20.0,9.0,4.0,2.0,51.0,1
65.0,165.0,9.0,72.0,26.0,2.0,1.0,93.0,5.0,7.0,27.0,4.0,39.0,4.0,4.0,59.0,4.0,4.0,1.0,68.0,0
68.0,283.0,12.0,109.0,38.0,1.0,1.0,96.0,5.0,7.0,41.0,2.0,44.0,2.0,2.0,69.0,6.0,4.0,3.0,81.0,0
81.0,291.0,6.0,83.0,15.0,1.0,1.0,88.0,6.0,7.0,16.0,3.0,61.0,1.0,1.0,17.0,4.0,5.0,1.0,79.0,0
75.0,280.0,4.0,91.0,32.0,2.0,2.0,98.0,7.0,5.0,34.0,4.0,19.0,3.0,3.0,6.0,5.0,4.0,1.0,48.0,0
71.0,197.0,5.0,65.0,35.0,1.0,1.0,101.0,8.0,9.0,36.0,2.0,38.0,1.0,1.0,84.0,7.0,2.0,4.0,101.0,1
74.0,95.0,4.0,50.0,22.0,1.0,1.0,96.0,7.0,7.0,23.0,3.0,37.0,3.0,3.0,43.0,4.0,3.0,2.0,57.0,0
67.0,75.0,4.0,22.0,14.0,1.0,1.0,93.0,7.0,7.0,14.0,7.0,24.0,5.0,5.0,34.0,6.0,4.0,1.0,74.0,1
74.0,220.0,5.0,89.0,24.0,1.0,1.0,101.0,8.0,9.0,25.0,4.0,47.0,2.0,2.0,46.0,7.0,3.0,2.0,90.0,1
81.0,199.0,11.0,73.0,26.0,1.0,1.0,101.0,8.0,9.0,26.0,2.0,25.0,2.0,2.0,8.0,2.0,3.0,1.0,51.0,1
59.0,176.0,7.0,58.0,46.0,2.0,1.0,97.0,4.0,6.0,48.0,2.0,54.0,4.0,4.0,70.0,7.0,13.0,4.0,79.0,0
89.0,370.0,8.0,115.0,32.0,1.0,1.0,101.0,8.0,9.0,34.0,3.0,34.0,1.0,1.0,2.0,3.0,3.0,1.0,37.0,1
65.0,160.0,2.0,55.0,21.0,2.0,1.0,90.0,6.0,6.0,28.0,3.0,53.0,3.0,3.0,43.0,5.0,3.0,3.0,87.0,1
63.0,175.0,3.0,85.0,36.0,1.0,1.0,90.0,6.0,7.0,39.0,4.0,33.0,2.0,2.0,69.0,10.0,3.0,4.0,86.0,0
74.0,145.0,39.0,97.0,14.0,1.0,1.0,86.0,7.0,7.0,14.0,1.0,9.0,1.0,1.0,41.0,11.0,2.0,2.0,86.0,0
67.0,376.0,17.0,184.0,22.0,2.0,1.0,84.0,4.0,6.0,24.0,1.0,53.0,4.0,4.0,25.0,4.0,3.0,1.0,101.0,0
70.0,339.0,3.0,63.0,23.0,1.0,1.0,97.0,7.0,7.0,24.0,4.0,36.0,5.0,5.0,26.0,4.0,3.0,2.0,46.0,1
59.0,119.0,22.0,67.0,15.0,4.0,1.0,76.0,5.0,6.0,21.0,1.0,31.0,1.0,1.0,63.0,6.0,5.0,1.0,91.0,0
76.0,256.0,6.0,103.0,31.0,1.0,1.0,101.0,8.0,9.0,33.0,3.0,14.0,2.0,2.0,40.0,8.0,3.0,5.0,54.0,0
76.0,292.0,21.0,119.0,16.0,2.0,1.0,95.0,7.0,6.0,18.0,1.0,42.0,3.0,3.0,49.0,4.0,2.0,1.0,84.0,0
71.0,289.0,9.0,70.0,31.0,1.0,1.0,101.0,8.0,9.0,31.0,3.0,21.0,2.0,2.0,32.0,6.0,3.0,3.0,40.0,0
84.0,123.0,14.0,36.0,12.0,1.0,1.0,101.0,8.0,9.0,12.0,1.0,37.0,1.0,1.0,3.0,3.0,2.0,1.0,51.0,0
73.0,73.0,9.0,40.0,19.0,1.0,1.0,101.0,8.0,9.0,19.0,3.0,29.0,3.0,3.0,74.0,4.0,2.0,1.0,101.0,0
85.0,295.0,6.0,120.0,45.0,1.0,1.0,101.0,8.0,9.0,48.0,4.0,69.0,3.0,3.0,5.0,6.0,9.0,3.0,77.0,1
69.0,221.0,10.0,70.0,28.0,1.0,1.0,101.0,8.0,9.0,28.0,4.0,45.0,3.0,3.0,96.0,5.0,5.0,3.0,101.0,0
77.0,270.0,7.0,108.0,33.0,2.0,2.0,98.0,6.0,8.0,33.0,4.0,32.0,1.0,1.0,43.0,4.0,3.0,2.0,76.0,1
63.0,22.0,13.0,18.0,5.0,1.0,1.0,101.0,8.0,9.0,5.0,1.0,51.0,5.0,4.0,121.0,2.0,3.0,2.0,76.0,1
80.0,107.0,10.0,65.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,2.0,39.0,3.0,3.0,21.0,3.0,4.0,2.0,51.0,0
78.0,192.0,5.0,77.0,21.0,1.0,1.0,101.0,8.0,9.0,21.0,3.0,36.0,4.0,3.0,70.0,3.0,3.0,2.0,64.0,0
83.0,248.0,4.0,58.0,47.0,1.0,1.0,99.0,7.0,7.0,47.0,4.0,29.0,1.0,1.0,4.0,4.0,3.0,1.0,46.0,0
65.0,121.0,7.0,50.0,16.0,2.0,2.0,89.0,7.0,5.0,17.0,3.0,45.0,2.0,2.0,70.0,5.0,4.0,3.0,79.0,1
69.0,344.0,2.0,97.0,41.0,2.0,2.0,91.0,7.0,3.0,44.0,4.0,38.0,12.0,12.0,76.0,9.0,7.0,5.0,72.0,1
58.0,124.0,14.0,58.0,6.0,7.0,7.0,72.0,7.0,3.0,9.0,1.0,30.0,3.0,3.0,101.0,2.0,2.0,2.0,101.0,0
76.0,79.0,4.0,42.0,7.0,1.0,1.0,101.0,8.0,9.0,7.0,2.0,68.0,5.0,5.0,57.0,3.0,2.0,1.0,101.0,0
74.0,124.0,5.0,66.0,25.0,1.0,1.0,101.0,8.0,9.0,25.0,2.0,39.0,2.0,2.0,69.0,4.0,8.0,2.0,72.0,1
81.0,163.0,6.0,59.0,42.0,1.0,1.0,99.0,7.0,7.0,43.0,6.0,61.0,1.0,1.0,7.0,4.0,11.0,1.0,65.0,1
62.0,116.0,14.0,71.0,17.0,4.0,2.0,75.0,3.0,5.0,20.0,1.0,22.0,4.0,4.0,11.0,4.0,3.0,1.0,57.0,0
80.0,245.0,3.0,94.0,9.0,2.0,2.0,83.0,7.0,5.0,12.0,4.0,19.0,2.0,2.0,16.0,5.0,2.0,1.0,87.0,0
90.0,354.0,41.0,141.0,20.0,1.0,1.0,101.0,8.0,9.0,20.0,1.0,12.0,1.0,1.0,8.0,4.0,2.0,1.0,37.0,1
77.0,129.0,4.0,48.0,33.0,1.0,1.0,101.0,8.0,9.0,33.0,4.0,23.0,4.0,4.0,17.0,8.0,3.0,2.0,65.0,1
73.0,222.0,12.0,85.0,23.0,4.0,3.0,82.0,7.0,5.0,27.0,2.0,24.0,1.0,1.0,31.0,6.0,2.0,1.0,71.0,0
59.0,40.0,5.0,23.0,13.0,1.0,1.0,84.0,5.0,7.0,13.0,4.0,9.0,4.0,4.0,46.0,7.0,2.0,2.0,89.0,0
63.0,283.0,14.0,100.0,25.0,5.0,4.0,71.0,7.0,4.0,32.0,1.0,27.0,1.0,1.0,30.0,5.0,2.0,2.0,46.0,0
88.0,209.0,11.0,64.0,43.0,1.0,1.0,101.0,8.0,9.0,43.0,3.0,27.0,1.0,1.0,10.0,6.0,4.0,1.0,57.0,0
53.0,133.0,14.0,63.0,22.0,2.0,2.0,87.0,5.0,3.0,23.0,1.0,33.0,2.0,2.0,42.0,11.0,3.0,2.0,81.0,0
83.0,296.0,17.0,109.0,19.0,1.0,1.0,101.0,8.0,9.0,19.0,1.0,40.0,1.0,1.0,37.0,3.0,3.0,2.0,41.0,1
89.0,165.0,13.0,91.0,20.0,1.0,1.0,101.0,8.0,9.0,20.0,1.0,33.0,1.0,1.0,3.0,2.0,4.0,1.0,37.0,1
65.0,52.0,7.0,23.0,16.0,1.0,1.0,101.0,6.0,9.0,25.0,4.0,26.0,1.0,1.0,62.0,11.0,4.0,2.0,101.0,0
90.0,352.0,6.0,80.0,13.0,1.0,1.0,101.0,8.0,9.0,13.0,3.0,59.0,1.0,1.0,5.0,3.0,4.0,1.0,84.0,1
84.0,204.0,7.0,87.0,18.0,1.0,1.0,101.0,8.0,9.0,18.0,3.0,48.0,1.0,1.0,13.0,3.0,4.0,2.0,64.0,1
61.0,169.0,24.0,98.0,4.0,7.0,4.0,26.0,1.0,6.0,12.0,1.0,26.0,1.0,1.0,27.0,3.0,3.0,1.0,81.0,1
67.0,177.0,8.0,62.0,25.0,1.0,1.0,93.0,5.0,7.0,25.0,2.0,34.0,1.0,1.0,19.0,5.0,3.0,2.0,59.0,1
71.0,207.0,20.0,76.0,18.0,1.0,1.0,101.0,8.0,9.0,19.0,1.0,29.0,2.0,2.0,59.0,5.0,2.0,4.0,61.0,1
70.0,125.0,15.0,67.0,21.0,1.0,1.0,96.0,5.0,7.0,21.0,1.0,61.0,1.0,1.0,59.0,4.0,4.0,2.0,87.0,0
66.0,107.0,6.0,43.0,12.0,2.0,1.0,93.0,7.0,6.0,14.0,4.0,32.0,3.0,3.0,61.0,5.0,2.0,2.0,84.0,0
61.0,142.0,51.0,95.0,14.0,3.0,3.0,74.0,5.0,7.0,16.0,1.0,28.0,1.0,1.0,62.0,3.0,2.0,1.0,101.0,0
77.0,209.0,23.0,101.0,23.0,1.0,1.0,101.0,8.0,9.0,23.0,1.0,46.0,1.0,1.0,77.0,3.0,3.0,2.0,84.0,1
73.0,142.0,2.0,67.0,11.0,1.0,1.0,84.0,7.0,7.0,13.0,3.0,26.0,2.0,2.0,50.0,3.0,2.0,2.0,34.0,0
70.0,166.0,5.0,63.0,13.0,1.0,1.0,93.0,7.0,7.0,13.0,3.0,59.0,2.0,2.0,98.0,5.0,2.0,4.0,101.0,0
59.0,163.0,9.0,66.0,22.0,2.0,2.0,101.0,1.0,9.0,23.0,2.0,34.0,2.0,2.0,45.0,5.0,4.0,2.0,79.0,0
65.0,346.0,4.0,110.0,32.0,3.0,2.0,93.0,7.0,3.0,37.0,4.0,43.0,4.0,4.0,52.0,7.0,2.0,4.0,65.0,1
83.0,341.0,2.0,88.0,46.0,1.0,1.0,101.0,6.0,9.0,50.0,7.0,28.0,11.0,11.0,4.0,7.0,6.0,1.0,45.0,1
68.0,38.0,6.0,20.0,19.0,1.0,1.0,101.0,8.0,9.0,19.0,6.0,7.0,3.0,3.0,31.0,11.0,2.0,2.0,66.0,1
67.0,191.0,3.0,74.0,26.0,6.0,6.0,89.0,7.0,3.0,36.0,4.0,60.0,3.0,3.0,95.0,5.0,5.0,2.0,101.0,0
64.0,116.0,5.0,55.0,21.0,3.0,2.0,92.0,1.0,6.0,25.0,3.0,51.0,2.0,2.0,53.0,5.0,3.0,2.0,89.0,0
77.0,183.0,1.0,90.0,42.0,1.0,1.0,101.0,8.0,9.0,45.0,4.0,28.0,4.0,4.0,41.0,6.0,5.0,4.0,51.0,0
82.0,156.0,10.0,64.0,19.0,1.0,1.0,101.0,8.0,9.0,20.0,3.0,29.0,3.0,3.0,4.0,4.0,3.0,1.0,51.0,0
58.0,156.0,1.0,43.0,33.0,1.0,1.0,98.0,5.0,7.0,35.0,11.0,19.0,2.0,2.0,41.0,8.0,5.0,2.0,51.0,1
59.0,185.0,8.0,67.0,40.0,10.0,3.0,86.0,1.0,6.0,58.0,4.0,45.0,4.0,4.0,96.0,6.0,5.0,4.0,101.0,0
79.0,175.0,3.0,99.0,19.0,1.0,1.0,96.0,7.0,7.0,21.0,3.0,56.0,2.0,2.0,24.0,2.0,5.0,1.0,76.0,0
63.0,186.0,10.0,53.0,15.0,2.0,1.0,77.0,5.0,6.0,18.0,2.0,66.0,6.0,6.0,27.0,4.0,5.0,2.0,101.0,0
73.0,189.0,5.0,58.0,37.0,1.0,1.0,98.0,7.0,7.0,37.0,6.0,57.0,4.0,4.0,7.0,3.0,14.0,1.0,66.0,1
81.0,484.0,36.0,111.0,29.0,1.0,1.0,91.0,7.0,7.0,30.0,1.0,32.0,7.0,7.0,1.0,4.0,2.0,1.0,45.0,1
75.0,156.0,12.0,69.0,19.0,1.0,1.0,92.0,5.0,7.0,24.0,3.0,27.0,1.0,1.0,2.0,4.0,2.0,1.0,37.0,0
64.0,171.0,3.0,77.0,54.0,4.0,3.0,95.0,6.0,3.0,63.0,5.0,45.0,5.0,4.0,35.0,7.0,3.0,3.0,58.0,0
58.0,163.0,7.0,67.0,26.0,2.0,1.0,81.0,5.0,6.0,32.0,2.0,41.0,2.0,2.0,48.0,7.0,4.0,2.0,83.0,0
62.0,9.0,3.0,6.0,2.0,1.0,1.0,101.0,8.0,9.0,3.0,3.0,51.0,3.0,3.0,93.0,2.0,2.0,2.0,101.0,0
70.0,191.0,9.0,62.0,24.0,1.0,1.0,97.0,5.0,7.0,24.0,3.0,31.0,1.0,1.0,42.0,7.0,4.0,2.0,76.0,0
56.0,143.0,3.0,54.0,22.0,2.0,1.0,76.0,5.0,6.0,25.0,4.0,43.0,2.0,2.0,97.0,5.0,4.0,3.0,79.0,0
53.0,196.0,5.0,87.0,13.0,6.0,4.0,62.0,5.0,5.0,20.0,2.0,68.0,3.0,3.0,26.0,2.0,5.0,1.0,72.0,1
77.0,105.0,9.0,65.0,12.0,2.0,2.0,93.0,7.0,3.0,13.0,2.0,43.0,1.0,1.0,13.0,2.0,2.0,1.0,61.0,0
83.0,293.0,7.0,90.0,34.0,1.0,1.0,101.0,8.0,9.0,38.0,4.0,33.0,1.0,1.0,11.0,2.0,5.0,1.0,30.0,1
82.0,330.0,13.0,112.0,20.0,1.0,1.0,96.0,5.0,7.0,21.0,1.0,56.0,1.0,1.0,2.0,3.0,5.0,1.0,68.0,0
72.0,142.0,14.0,53.0,20.0,2.0,2.0,96.0,7.0,5.0,22.0,1.0,34.0,5.0,5.0,24.0,5.0,3.0,1.0,76.0,1
72.0,325.0,6.0,92.0,56.0,1.0,1.0,94.0,7.0,7.0,60.0,3.0,9.0,1.0,1.0,39.0,11.0,3.0,3.0,63.0,0
89.0,153.0,26.0,76.0,17.0,1.0,1.0,101.0,8.0,9.0,19.0,1.0,12.0,2.0,2.0,1.0,4.0,2.0,1.0,51.0,1
88.0,322.0,9.0,97.0,41.0,1.0,1.0,101.0,8.0,9.0,42.0,3.0,11.0,2.0,1.0,3.0,9.0,2.0,1.0,39.0,1
62.0,106.0,9.0,54.0,45.0,2.0,1.0,90.0,5.0,6.0,46.0,4.0,37.0,8.0,8.0,40.0,6.0,5.0,2.0,65.0,0
83.0,164.0,5.0,72.0,26.0,1.0,1.0,101.0,7.0,9.0,29.0,5.0,30.0,1.0,1.0,19.0,5.0,3.0,1.0,56.0,0
86.0,163.0,2.0,66.0,25.0,1.0,1.0,101.0,8.0,9.0,28.0,9.0,27.0,5.0,5.0,2.0,3.0,2.0,1.0,31.0,0
73.0,70.0,6.0,48.0,18.0,2.0,1.0,90.0,7.0,6.0,19.0,2.0,12.0,3.0,3.0,18.0,10.0,2.0,1.0,72.0,0
69.0,254.0,12.0,100.0,37.0,2.0,2.0,86.0,5.0,3.0,41.0,3.0,29.0,1.0,1.0,45.0,10.0,2.0,2.0,64.0,1
69.0,118.0,9.0,61.0,32.0,1.0,1.0,101.0,8.0,9.0,32.0,2.0,43.0,3.0,3.0,69.0,7.0,8.0,2.0,101.0,0
68.0,80.0,5.0,44.0,13.0,2.0,2.0,94.0,7.0,3.0,15.0,3.0,37.0,5.0,5.0,75.0,7.0,2.0,2.0,101.0,0
67.0,199.0,11.0,71.0,38.0,2.0,1.0,79.0,5.0,6.0,41.0,5.0,51.0,3.0,3.0,2.0,5.0,4.0,1.0,40.0,0
69.0,249.0,11.0,90.0,26.0,2.0,2.0,94.0,7.0,7.0,30.0,3.0,37.0,3.0,3.0,45.0,9.0,4.0,5.0,86.0,1
66.0,167.0,7.0,79.0,17.0,1.0,1.0,79.0,7.0,7.0,19.0,2.0,57.0,1.0,1.0,52.0,4.0,3.0,2.0,84.0,0
81.0,155.0,15.0,70.0,40.0,1.0,1.0,99.0,7.0,7.0,42.0,1.0,28.0,2.0,2.0,11.0,4.0,4.0,1.0,56.0,0
61.0,430.0,30.0,156.0,14.0,2.0,1.0,95.0,4.0,3.0,17.0,1.0,26.0,1.0,1.0,5.0,4.0,2.0,1.0,72.0,1
66.0,228.0,4.0,91.0,25.0,5.0,5.0,101.0,1.0,9.0,30.0,4.0,45.0,3.0,3.0,3.0,3.0,6.0,1.0,48.0,1
67.0,158.0,19.0,43.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,1.0,26.0,4.0,4.0,94.0,12.0,4.0,6.0,101.0,0
78.0,331.0,9.0,73.0,17.0,1.0,1.0,101.0,8.0,9.0,17.0,4.0,57.0,1.0,1.0,1.0,1.0,4.0,1.0,44.0,0
68.0,93.0,5.0,31.0,15.0,1.0,1.0,101.0,8.0,9.0,15.0,4.0,30.0,2.0,2.0,45.0,7.0,3.0,2.0,83.0,0
81.0,235.0,1.0,63.0,28.0,1.0,1.0,101.0,8.0,9.0,36.0,5.0,27.0,4.0,4.0,23.0,5.0,2.0,3.0,39.0,1
76.0,423.0,2.0,92.0,56.0,1.0,1.0,101.0,8.0,9.0,58.0,5.0,34.0,5.0,5.0,3.0,13.0,3.0,2.0,58.0,1
74.0,189.0,3.0,59.0,24.0,1.0,1.0,101.0,8.0,9.0,26.0,6.0,41.0,5.0,5.0,44.0,6.0,4.0,3.0,63.0,1
76.0,222.0,7.0,44.0,59.0,1.0,1.0,101.0,8.0,9.0,60.0,11.0,6.0,3.0,3.0,16.0,7.0,3.0,3.0,28.0,1
74.0,86.0,7.0,39.0,11.0,1.0,1.0,101.0,8.0,9.0,11.0,3.0,51.0,2.0,2.0,82.0,2.0,2.0,1.0,51.0,0
66.0,88.0,3.0,47.0,19.0,2.0,2.0,101.0,8.0,9.0,21.0,4.0,17.0,5.0,5.0,40.0,4.0,2.0,2.0,41.0,0
71.0,214.0,5.0,91.0,37.0,1.0,1.0,98.0,7.0,7.0,37.0,2.0,40.0,2.0,2.0,94.0,6.0,5.0,4.0,101.0,0
66.0,306.0,9.0,94.0,26.0,4.0,3.0,86.0,7.0,5.0,29.0,2.0,34.0,3.0,3.0,71.0,6.0,2.0,3.0,89.0,1
92.0,429.0,23.0,133.0,10.0,1.0,1.0,101.0,8.0,9.0,13.0,1.0,26.0,1.0,1.0,2.0,3.0,2.0,1.0,81.0,1
