emp_length,annual_inc,open_acc,cr_history_yrs,grade,home_ownership,purpose,addr_state,loan_status
7,36000.0,9.0,20,B,MORTGAGE,credit_card,FL,1
10,130000.0,12.0,20,B,MORTGAGE,debt_consolidation,CA,1
10,57200.0,18.0,25,A,MORTGAGE,debt_consolidation,SC,1
5,51871.0,5.0,12,D,RENT,debt_consolidation,RI,0
2,15000.0,3.0,11,B,OWN,debt_consolidation,CA,1
9,70197.0,7.0,17,A,MORTGAGE,credit_card,LA,1
7,47000.0,8.0,23,A,RENT,other,OH,1
9,43000.0,9.0,21,D,RENT,debt_consolidation,AZ,0
6,120000.0,13.0,21,A,MORTGAGE,home_improvement,NC,1
10,86004.0,8.0,20,B,MORTGAGE,other,NJ,0
10,75000.0,6.0,26,B,MORTGAGE,car,TX,1
1,110000.0,12.0,19,D,RENT,small_business,TX,0
3,80000.0,8.0,17,E,MORTGAGE,debt_consolidation,AZ,1
4,44000.0,6.0,16,B,RENT,credit_card,CA,1
7,51600.0,8.0,14,D,MORTGAGE,debt_consolidation,WA,1
1,38500.0,8.0,13,B,RENT,credit_card,DC,1
4,75000.0,19.0,18,A,RENT,home_improvement,FL,1
10,37320.0,8.0,17,C,MORTGAGE,debt_consolidation,GA,1
10,55000.0,8.0,16,A,RENT,debt_consolidation,NY,1
2,100000.0,7.0,15,B,RENT,major_purchase,CA,1
10,70000.0,10.0,18,D,MORTGAGE,credit_card,CO,1
8,68000.0,7.0,16,D,RENT,debt_consolidation,MT,0
10,66000.0,10.0,30,D,MORTGAGE,debt_consolidation,CA,1
8,85000.0,12.0,15,B,RENT,major_purchase,NJ,1
1,83004.0,10.0,20,D,RENT,debt_consolidation,CA,1
1,51000.0,8.0,25,A,RENT,debt_consolidation,AZ,0
2,55000.0,9.0,19,B,RENT,debt_consolidation,CA,1
10,47000.0,12.0,20,A,MORTGAGE,debt_consolidation,VA,1
4,86000.0,16.0,15,A,RENT,debt_consolidation,CA,1
10,48000.0,3.0,18,C,OWN,debt_consolidation,TX,0
4,85000.0,10.0,23,B,MORTGAGE,debt_consolidation,PA,1
2,50000.0,8.0,17,A,MORTGAGE,debt_consolidation,AR,1
1,51204.0,16.0,30,A,RENT,debt_consolidation,NY,0
2,42996.0,3.0,9,C,RENT,debt_consolidation,NY,1
5,60000.0,11.0,23,E,RENT,credit_card,CA,1
3,120000.0,9.0,12,A,MORTGAGE,major_purchase,NY,1
10,62691.0,5.0,24,C,OWN,major_purchase,AL,1
3,85000.0,10.0,33,E,OWN,debt_consolidation,FL,0
4,49668.0,4.0,15,A,RENT,debt_consolidation,CA,1
2,30000.0,2.0,18,C,RENT,debt_consolidation,NJ,1
10,40000.0,8.0,22,B,OWN,debt_consolidation,HI,1
10,40000.0,15.0,21,C,MORTGAGE,debt_consolidation,AR,1
5,100000.0,10.0,13,B,MORTGAGE,credit_card,IL,1
2,56312.0,6.0,16,B,RENT,other,VA,1
10,54011.0,9.0,18,D,RENT,debt_consolidation,CA,1
2,49110.32,10.0,19,B,RENT,debt_consolidation,CA,1
1,75000.0,14.0,17,C,RENT,credit_card,HI,0
7,95000.0,9.0,18,C,MORTGAGE,debt_consolidation,WA,1
2,80000.0,8.0,18,B,RENT,debt_consolidation,WI,1
9,55000.0,8.0,16,B,MORTGAGE,debt_consolidation,CA,1
8,90000.0,17.0,16,C,RENT,credit_card,MD,1
3,68500.0,12.0,12,C,RENT,credit_card,VA,1
4,100000.0,7.0,20,B,RENT,debt_consolidation,CA,1
6,70000.0,10.0,13,D,RENT,credit_card,CA,1
5,37000.0,8.0,18,B,RENT,other,NJ,0
10,75000.0,9.0,22,C,OWN,debt_consolidation,AR,1
1,75000.0,13.0,20,D,MORTGAGE,debt_consolidation,CA,1
6,39000.0,6.0,12,C,RENT,debt_consolidation,NV,1
1,60000.0,11.0,15,B,RENT,debt_consolidation,NY,1
3,68000.0,7.0,19,C,RENT,credit_card,FL,1
3,110000.0,5.0,13,D,MORTGAGE,home_improvement,UT,1
3,40000.0,5.0,9,C,RENT,moving,NY,1
5,31000.0,5.0,15,E,OWN,debt_consolidation,CA,1
10,60000.0,7.0,16,C,RENT,debt_consolidation,NY,0
3,43000.0,14.0,12,D,RENT,credit_card,CA,1
6,42000.0,13.0,17,A,RENT,debt_consolidation,MD,1
6,30000.0,8.0,22,B,RENT,home_improvement,FL,0
10,50000.0,13.0,20,B,MORTGAGE,debt_consolidation,FL,1
1,39396.0,6.0,17,A,MORTGAGE,home_improvement,GA,1
7,98000.0,11.0,16,C,OWN,credit_card,CA,1
10,62500.0,4.0,17,B,RENT,credit_card,OK,1
8,95000.0,15.0,19,E,MORTGAGE,credit_card,WI,1
10,45000.0,5.0,22,E,RENT,house,PA,0
10,32400.0,9.0,17,A,RENT,debt_consolidation,CA,1
0,37800.0,9.0,39,A,MORTGAGE,home_improvement,CO,0
10,50000.0,9.0,25,B,RENT,debt_consolidation,PA,1
10,114996.0,14.0,17,B,MORTGAGE,debt_consolidation,NY,1
6,54400.0,14.0,19,C,RENT,debt_consolidation,WA,0
7,72800.0,12.0,18,B,MORTGAGE,credit_card,MD,1
1,42500.0,10.0,14,E,RENT,debt_consolidation,GA,0
10,28000.0,4.0,16,D,RENT,debt_consolidation,NC,0
2,120000.0,12.0,19,F,OWN,debt_consolidation,MN,1
8,96000.0,16.0,31,C,MORTGAGE,debt_consolidation,CT,1
3,83200.0,8.0,13,D,RENT,credit_card,WA,1
8,45000.0,9.0,18,C,RENT,debt_consolidation,MO,1
5,68809.0,10.0,13,D,RENT,debt_consolidation,FL,0
3,75000.0,8.0,21,B,RENT,car,CA,0
3,52000.0,11.0,15,B,RENT,other,NY,1
6,57600.0,8.0,47,A,RENT,house,CA,1
4,48500.0,7.0,26,D,RENT,credit_card,CA,1
2,95000.0,9.0,12,D,RENT,debt_consolidation,GA,1
1,58000.0,11.0,15,C,RENT,debt_consolidation,IL,1
10,24000.0,10.0,16,B,MORTGAGE,credit_card,AK,1
9,58000.0,7.0,18,B,MORTGAGE,debt_consolidation,VA,1
0,70000.0,9.0,35,A,MORTGAGE,other,CA,1
3,104000.0,10.0,22,A,MORTGAGE,other,MA,1
4,35000.0,3.0,11,B,RENT,car,CA,1
5,53000.0,6.0,11,C,RENT,vacation,PA,1
2,28000.0,9.0,10,C,RENT,credit_card,CA,0
4,118000.0,7.0,23,A,MORTGAGE,home_improvement,IL,0
1,40000.0,9.0,21,B,RENT,wedding,FL,1
0,42000.0,3.0,13,B,MORTGAGE,renewable_energy,MN,1
10,65000.0,4.0,23,A,MORTGAGE,other,WA,0
2,25000.0,9.0,13,A,RENT,debt_consolidation,CA,1
10,36000.0,14.0,21,B,MORTGAGE,debt_consolidation,CA,1
2,45000.0,9.0,16,E,RENT,debt_consolidation,IL,1
1,231252.0,19.0,38,B,MORTGAGE,other,GA,1
0,32000.0,4.0,13,D,MORTGAGE,debt_consolidation,FL,0
8,84996.0,13.0,19,B,MORTGAGE,debt_consolidation,GA,0
6,66000.0,8.0,21,A,RENT,debt_consolidation,OR,1
2,92000.0,9.0,20,E,MORTGAGE,credit_card,LA,1
10,70000.0,9.0,12,B,RENT,credit_card,CA,1
10,49000.0,15.0,16,D,MORTGAGE,credit_card,OH,0
8,76896.0,12.0,18,B,MORTGAGE,debt_consolidation,FL,1
10,24000.0,6.0,19,B,RENT,other,IL,1
2,60000.0,7.0,15,C,RENT,credit_card,TX,1
3,120000.0,10.0,17,A,MORTGAGE,credit_card,CA,1
9,57000.0,10.0,12,B,MORTGAGE,debt_consolidation,CT,1
4,80000.0,8.0,18,A,MORTGAGE,credit_card,AZ,0
6,85000.0,9.0,14,D,MORTGAGE,medical,WA,0
10,140000.0,14.0,18,D,OWN,debt_consolidation,TX,1
6,36000.0,8.0,11,B,OWN,debt_consolidation,CA,0
1,70000.0,9.0,27,B,RENT,credit_card,OH,1
4,51360.0,8.0,10,D,RENT,credit_card,NY,1
4,163000.0,5.0,11,B,RENT,vacation,CA,1
4,59393.0,12.0,20,B,MORTGAGE,medical,OR,1
4,65000.0,12.0,11,D,MORTGAGE,other,FL,0
3,29772.96,6.0,17,D,RENT,other,TX,0
1,12996.0,5.0,11,C,OWN,other,TX,1
1,44475.0,9.0,15,B,OWN,credit_card,CA,1
10,88000.0,13.0,22,D,MORTGAGE,debt_consolidation,TX,1
4,85000.0,6.0,14,F,RENT,credit_card,NJ,0
3,36000.0,6.0,26,B,MORTGAGE,major_purchase,GA,1
7,117000.0,5.0,18,B,RENT,other,CA,1
2,160000.0,12.0,21,E,RENT,debt_consolidation,CA,0
3,80000.0,16.0,17,E,RENT,credit_card,FL,1
10,28000.0,7.0,18,A,RENT,credit_card,MN,0
5,48000.0,10.0,21,B,RENT,car,CA,1
10,60000.0,10.0,16,B,MORTGAGE,medical,MI,0
5,40000.0,27.0,22,G,RENT,other,FL,0
2,45500.0,7.0,13,B,RENT,debt_consolidation,GA,1
6,156000.0,16.0,27,C,MORTGAGE,home_improvement,FL,1
1,40000.0,8.0,18,B,RENT,debt_consolidation,PA,1
10,80000.0,8.0,18,E,MORTGAGE,credit_card,TX,1
6,110000.0,10.0,16,C,MORTGAGE,credit_card,NV,1
10,59400.0,9.0,32,A,RENT,credit_card,CA,1
10,106000.0,10.0,26,A,MORTGAGE,credit_card,CO,1
7,36000.0,5.0,13,B,RENT,debt_consolidation,NY,1
4,51000.0,13.0,14,E,RENT,credit_card,NY,1
2,25000.0,15.0,17,B,RENT,other,IL,1
1,33000.0,10.0,12,C,RENT,debt_consolidation,IL,0
10,93000.0,12.0,19,D,MORTGAGE,credit_card,CA,1
6,85000.0,14.0,45,G,RENT,credit_card,NY,0
8,50000.0,9.0,19,B,RENT,debt_consolidation,CA,1
2,41000.0,8.0,13,B,RENT,debt_consolidation,NY,0
4,30000.0,4.0,12,B,RENT,credit_card,WI,1
5,57000.0,10.0,12,B,RENT,debt_consolidation,CA,0
7,50132.0,6.0,18,C,RENT,other,CA,0
6,62500.0,7.0,21,A,MORTGAGE,debt_consolidation,NC,1
1,60000.0,11.0,18,A,RENT,debt_consolidation,LA,1
6,130000.0,9.0,24,E,RENT,debt_consolidation,AZ,1
7,60000.0,13.0,16,A,RENT,house,NJ,1
5,65000.0,12.0,19,E,MORTGAGE,debt_consolidation,UT,1
3,67735.0,8.0,14,D,MORTGAGE,debt_consolidation,SC,1
1,47800.0,10.0,19,B,RENT,debt_consolidation,CA,0
1,99600.0,13.0,18,B,MORTGAGE,credit_card,CA,1
1,54000.0,8.0,30,B,MORTGAGE,other,WY,1
8,49000.0,9.0,17,B,RENT,debt_consolidation,NY,1
1,33996.0,6.0,18,D,RENT,other,TX,1
10,65000.0,6.0,18,B,RENT,debt_consolidation,PA,0
4,44160.0,6.0,14,C,RENT,moving,VA,1
5,32000.0,12.0,14,A,RENT,debt_consolidation,TX,1
1,94500.0,11.0,13,A,MORTGAGE,debt_consolidation,CA,1
3,19498.0,7.0,19,A,RENT,credit_card,VA,1
1,30000.0,8.0,27,E,RENT,debt_consolidation,FL,1
9,88000.0,11.0,15,C,MORTGAGE,debt_consolidation,NY,0
4,45000.0,14.0,19,B,RENT,credit_card,NJ,1
1,37500.0,12.0,16,C,RENT,debt_consolidation,MA,1
4,120000.0,10.0,19,B,RENT,debt_consolidation,GA,1
7,35000.0,8.0,15,B,RENT,credit_card,NJ,1
1,50000.0,10.0,21,A,MORTGAGE,debt_consolidation,MO,1
10,30000.0,10.0,11,C,RENT,debt_consolidation,NY,0
7,25279.67,3.0,13,D,RENT,credit_card,MN,1
10,29000.0,6.0,21,B,RENT,debt_consolidation,PA,1
6,65000.0,18.0,22,C,RENT,debt_consolidation,CA,1
2,68000.0,10.0,13,E,RENT,credit_card,NV,1
10,90000.0,11.0,16,C,RENT,small_business,TX,1
2,58600.0,8.0,16,D,MORTGAGE,home_improvement,TX,0
10,85000.0,15.0,21,B,RENT,credit_card,CA,1
5,45000.0,13.0,19,A,RENT,debt_consolidation,WI,1
7,44004.0,3.0,14,D,MORTGAGE,other,NJ,1
10,84996.0,6.0,30,B,MORTGAGE,major_purchase,NC,1
6,33000.0,9.0,15,A,RENT,medical,NJ,1
5,60000.0,11.0,30,B,MORTGAGE,debt_consolidation,CT,1
1,19200.0,7.0,13,C,OWN,credit_card,MN,1
10,62000.0,5.0,21,B,RENT,debt_consolidation,NJ,1
1,38500.0,15.0,16,E,RENT,debt_consolidation,OH,1
4,68000.0,7.0,12,B,RENT,debt_consolidation,AZ,1
1,30000.0,8.0,15,B,RENT,credit_card,FL,1
10,50000.0,9.0,16,A,RENT,wedding,NY,1
2,23000.0,5.0,12,D,RENT,debt_consolidation,TX,1
10,50400.0,10.0,17,E,RENT,debt_consolidation,GA,1
5,110000.0,7.0,17,C,RENT,debt_consolidation,CA,1
1,40000.0,5.0,11,C,RENT,vacation,LA,1
10,83954.0,12.0,18,A,RENT,debt_consolidation,NJ,1
5,35000.0,7.0,14,C,RENT,credit_card,KY,1
4,60000.0,9.0,29,A,RENT,debt_consolidation,CA,1
4,40000.0,6.0,14,D,RENT,debt_consolidation,NC,1
0,41100.0,17.0,28,A,OWN,car,NY,1
4,92000.0,6.0,17,B,RENT,car,IL,1
2,75000.0,6.0,16,A,RENT,debt_consolidation,AZ,1
4,45000.0,11.0,14,B,MORTGAGE,debt_consolidation,GA,1
8,48000.0,7.0,48,A,RENT,debt_consolidation,FL,1
6,110000.0,10.0,22,B,MORTGAGE,debt_consolidation,OR,1
1,30600.0,9.0,13,B,RENT,debt_consolidation,TX,1
4,69000.0,12.0,16,E,RENT,credit_card,CO,1
4,45000.0,9.0,22,B,RENT,debt_consolidation,CA,1
3,27500.0,8.0,11,E,RENT,wedding,OR,0
10,150500.0,11.0,18,A,MORTGAGE,debt_consolidation,NY,1
2,32000.0,5.0,11,D,RENT,credit_card,NY,1
5,37500.0,12.0,12,B,RENT,debt_consolidation,MA,1
1,60000.0,8.0,13,B,RENT,car,RI,0
2,33000.0,10.0,11,B,RENT,credit_card,FL,0
10,70000.0,15.0,23,B,RENT,debt_consolidation,GA,1
9,75000.0,14.0,27,C,RENT,credit_card,FL,1
1,16800.0,3.0,22,B,RENT,car,TX,1
1,38000.0,9.0,17,C,RENT,debt_consolidation,IL,1
5,35000.0,9.0,12,B,OWN,debt_consolidation,NV,0
1,95000.0,14.0,33,B,MORTGAGE,debt_consolidation,PA,1
10,77400.0,14.0,34,C,MORTGAGE,credit_card,SD,0
1,61000.0,15.0,12,D,RENT,debt_consolidation,IL,1
10,67000.0,9.0,34,C,RENT,debt_consolidation,MD,1
1,90000.0,8.0,18,C,MORTGAGE,credit_card,FL,1
5,140000.0,16.0,15,B,OWN,debt_consolidation,MA,1
6,55000.0,5.0,18,E,OWN,debt_consolidation,NY,1
9,32400.0,5.0,10,C,RENT,debt_consolidation,WA,1
4,50000.0,6.0,17,B,RENT,other,NY,1
9,70000.0,16.0,29,A,MORTGAGE,credit_card,MI,1
10,35000.0,3.0,28,B,OWN,other,KY,1
10,115000.0,15.0,22,C,MORTGAGE,home_improvement,VA,1
4,45000.0,10.0,17,A,RENT,debt_consolidation,AK,1
5,235000.0,10.0,24,C,MORTGAGE,credit_card,VA,1
5,36000.0,7.0,11,C,RENT,credit_card,NY,1
5,26000.0,5.0,19,A,RENT,credit_card,CO,1
3,80000.0,3.0,17,D,RENT,small_business,NY,1
1,50000.0,8.0,17,A,RENT,debt_consolidation,MA,1
10,55000.0,8.0,18,C,RENT,small_business,NY,1
5,55000.0,8.0,16,A,MORTGAGE,debt_consolidation,MA,1
3,64424.0,9.0,29,A,RENT,other,NY,1
10,56000.0,12.0,29,A,RENT,debt_consolidation,NY,1
7,30000.0,5.0,11,C,RENT,credit_card,CA,0
4,111740.0,14.0,24,C,MORTGAGE,vacation,GA,1
7,67500.0,16.0,23,D,RENT,credit_card,RI,1
1,41000.0,7.0,15,D,RENT,wedding,NY,0
10,120000.0,10.0,20,B,RENT,debt_consolidation,MA,1
10,30000.0,11.0,16,B,RENT,debt_consolidation,CA,0
10,41500.0,8.0,11,D,RENT,credit_card,CT,1
4,60000.0,19.0,14,G,RENT,credit_card,FL,1
10,75000.0,19.0,22,B,MORTGAGE,debt_consolidation,OH,1
2,80000.0,8.0,12,C,RENT,credit_card,FL,1
10,42000.0,13.0,22,B,RENT,credit_card,WI,1
2,41600.0,10.0,16,B,MORTGAGE,debt_consolidation,CA,0
1,48000.0,9.0,17,A,RENT,major_purchase,NJ,1
8,50000.0,13.0,22,A,MORTGAGE,credit_card,PA,1
4,70000.0,15.0,31,B,RENT,credit_card,NY,1
2,53000.0,12.0,13,B,RENT,debt_consolidation,MO,1
2,65000.0,10.0,20,A,MORTGAGE,small_business,MN,1
2,85000.0,12.0,14,B,RENT,debt_consolidation,LA,1
10,55000.0,9.0,17,C,RENT,debt_consolidation,CA,1
10,36000.0,5.0,17,C,RENT,credit_card,MA,1
1,26000.0,8.0,11,B,RENT,debt_consolidation,FL,1
7,70000.0,12.0,16,D,RENT,small_business,IL,0
7,80000.0,4.0,14,E,RENT,small_business,NY,1
4,80000.0,11.0,21,C,MORTGAGE,debt_consolidation,GA,1
0,45696.0,10.0,17,B,MORTGAGE,debt_consolidation,NC,0
2,100000.0,16.0,21,E,MORTGAGE,wedding,NJ,1
1,62000.0,11.0,17,B,RENT,debt_consolidation,TX,1
7,50000.0,9.0,16,B,RENT,credit_card,MA,1
1,66000.0,10.0,23,C,OWN,debt_consolidation,PA,0
10,80000.0,6.0,22,D,OWN,debt_consolidation,MO,1
7,100000.0,7.0,26,D,MORTGAGE,debt_consolidation,TX,1
1,123000.0,10.0,21,C,MORTGAGE,credit_card,MI,1
9,60000.0,16.0,25,C,MORTGAGE,debt_consolidation,IL,1
10,150000.0,23.0,21,C,MORTGAGE,small_business,FL,1
3,80000.0,11.0,15,B,RENT,other,CA,1
10,31000.0,8.0,16,A,RENT,credit_card,FL,1
4,90000.0,10.0,37,C,MORTGAGE,other,SC,1
1,61600.0,10.0,29,B,RENT,debt_consolidation,PA,1
10,71316.0,13.0,24,F,MORTGAGE,debt_consolidation,NC,0
5,34000.0,10.0,16,A,RENT,debt_consolidation,CT,1
10,36000.0,7.0,17,D,RENT,debt_consolidation,AR,1
4,65000.0,7.0,24,A,RENT,credit_card,NJ,1
8,35000.0,6.0,17,B,RENT,debt_consolidation,AL,1
1,50000.0,8.0,13,D,RENT,debt_consolidation,NV,0
5,62004.0,7.0,16,A,RENT,other,NY,1
10,74000.0,8.0,17,B,RENT,debt_consolidation,CA,1
1,42000.0,7.0,16,C,MORTGAGE,debt_consolidation,GA,1
5,48000.0,14.0,13,B,OWN,credit_card,CT,1
7,65000.0,6.0,20,B,RENT,debt_consolidation,CA,1
2,15360.0,4.0,12,B,RENT,debt_consolidation,WA,1
10,61000.0,10.0,24,C,MORTGAGE,credit_card,FL,1
1,83000.0,9.0,17,A,RENT,debt_consolidation,NY,0
2,120000.0,12.0,20,A,MORTGAGE,small_business,CA,1
1,106000.0,12.0,18,E,RENT,credit_card,AZ,1
5,42000.0,5.0,11,E,RENT,debt_consolidation,OH,0
1,30000.0,7.0,17,A,MORTGAGE,debt_consolidation,MO,0
1,72100.0,8.0,13,C,RENT,debt_consolidation,CA,1
3,58000.0,10.0,19,B,RENT,debt_consolidation,HI,1
4,40000.0,6.0,10,C,RENT,car,NY,1
3,48880.0,7.0,15,B,RENT,credit_card,IL,1
5,48000.0,6.0,18,A,RENT,debt_consolidation,MA,1
9,40000.0,8.0,28,B,MORTGAGE,debt_consolidation,WA,1
7,110000.0,10.0,12,B,MORTGAGE,debt_consolidation,FL,1
4,60000.0,8.0,13,D,MORTGAGE,credit_card,CA,1
3,65000.0,8.0,14,A,RENT,credit_card,CT,1
7,50000.0,3.0,16,C,MORTGAGE,debt_consolidation,FL,1
10,55000.0,10.0,17,A,RENT,debt_consolidation,CA,0
10,63000.0,13.0,31,B,MORTGAGE,debt_consolidation,CA,0
8,35100.0,8.0,20,C,RENT,small_business,AR,1
6,38000.0,7.0,13,C,RENT,credit_card,PA,0
6,38000.0,10.0,13,D,RENT,debt_consolidation,CA,1
7,108000.0,14.0,29,A,MORTGAGE,credit_card,NC,1
1,43000.0,5.0,14,C,RENT,debt_consolidation,MD,1
4,45000.0,7.0,22,B,RENT,debt_consolidation,TX,1
1,23000.0,11.0,15,B,RENT,other,OH,1
2,47532.0,14.0,26,C,MORTGAGE,debt_consolidation,MO,0
1,26000.0,8.0,11,D,RENT,debt_consolidation,MA,1
1,150000.0,8.0,20,C,MORTGAGE,house,NC,1
4,32000.0,12.0,16,B,RENT,debt_consolidation,WI,1
3,55000.0,11.0,18,A,RENT,credit_card,MN,1
4,35000.0,9.0,11,D,RENT,debt_consolidation,CA,1
5,74000.0,11.0,31,B,MORTGAGE,wedding,TX,1
9,50000.0,14.0,20,D,MORTGAGE,wedding,OH,1
8,30000.0,4.0,22,A,OWN,credit_card,OK,1
1,37000.0,4.0,18,B,RENT,small_business,DC,0
3,105000.0,8.0,26,C,RENT,debt_consolidation,CA,1
10,42000.0,6.0,28,D,RENT,credit_card,CA,0
10,80000.0,7.0,29,B,OWN,credit_card,CA,1
10,35000.0,8.0,27,B,MORTGAGE,car,FL,1
6,23000.0,7.0,20,A,OWN,debt_consolidation,AZ,1
7,50000.0,5.0,22,D,RENT,debt_consolidation,PA,1
10,36000.0,5.0,18,B,RENT,debt_consolidation,GA,1
10,60000.0,16.0,17,C,MORTGAGE,debt_consolidation,SC,1
7,40000.0,11.0,20,D,RENT,credit_card,NJ,1
1,38200.0,12.0,13,D,RENT,credit_card,KY,1
8,37000.0,11.0,18,C,RENT,credit_card,FL,0
10,56000.0,8.0,18,C,RENT,debt_consolidation,CA,1
1,38000.0,7.0,17,A,RENT,credit_card,CA,1
3,43000.0,9.0,18,A,RENT,debt_consolidation,TX,1
1,60000.0,12.0,20,E,MORTGAGE,debt_consolidation,CA,0
3,46000.0,7.0,11,F,RENT,debt_consolidation,FL,1
2,105000.0,9.0,18,B,MORTGAGE,debt_consolidation,FL,1
5,107000.0,10.0,16,E,RENT,debt_consolidation,NY,1
4,235000.0,13.0,26,E,MORTGAGE,credit_card,CA,0
10,78000.0,12.0,24,D,RENT,debt_consolidation,CA,0
10,24000.0,8.0,16,B,RENT,debt_consolidation,WV,1
1,57600.0,13.0,10,C,MORTGAGE,other,TX,1
1,50000.0,18.0,16,B,RENT,credit_card,VA,1
7,55000.0,17.0,16,E,RENT,credit_card,VA,0
2,120000.0,13.0,49,A,RENT,small_business,CT,1
2,108000.0,12.0,16,C,OWN,house,CA,0
1,97600.0,9.0,24,A,RENT,credit_card,IL,1
10,70800.0,9.0,43,A,MORTGAGE,debt_consolidation,MO,1
10,45000.0,7.0,13,C,RENT,credit_card,TX,1
2,60000.0,6.0,13,B,RENT,credit_card,CT,1
10,74000.0,10.0,33,D,MORTGAGE,credit_card,KS,1
2,91500.0,13.0,13,B,RENT,credit_card,VA,1
2,42500.0,8.0,25,B,RENT,debt_consolidation,IL,1
6,45000.0,6.0,14,D,RENT,major_purchase,GA,1
10,103000.0,8.0,22,C,MORTGAGE,debt_consolidation,NJ,1
2,42000.0,12.0,10,C,RENT,small_business,IL,1
1,63000.0,13.0,23,B,MORTGAGE,debt_consolidation,MA,1
1,35000.0,6.0,18,A,RENT,debt_consolidation,MA,1
6,16000.0,7.0,17,C,RENT,credit_card,AZ,1
10,53000.0,8.0,22,B,MORTGAGE,debt_consolidation,GA,1
2,110000.0,12.0,23,D,RENT,debt_consolidation,NY,1
1,16000.0,12.0,18,B,RENT,debt_consolidation,NC,1
4,38400.0,7.0,12,A,MORTGAGE,credit_card,TX,1
3,80000.0,8.0,20,B,MORTGAGE,debt_consolidation,NJ,1
6,80952.0,12.0,12,D,RENT,credit_card,IL,1
6,65000.0,7.0,17,A,OWN,debt_consolidation,PA,1
10,70000.0,9.0,16,A,RENT,debt_consolidation,CA,1
7,175000.0,12.0,24,B,MORTGAGE,debt_consolidation,TX,1
8,34000.0,6.0,18,B,RENT,vacation,CA,0
1,35000.0,11.0,21,A,RENT,debt_consolidation,FL,1
10,60000.0,8.0,19,F,RENT,debt_consolidation,CA,1
10,35000.0,12.0,16,A,RENT,debt_consolidation,CA,1
2,35000.0,10.0,17,B,OWN,debt_consolidation,CA,1
10,60000.0,7.0,27,C,RENT,debt_consolidation,CA,1
1,75000.0,9.0,13,D,OWN,other,CA,1
1,66000.0,11.0,18,A,MORTGAGE,small_business,IL,0
6,77000.0,8.0,14,C,RENT,debt_consolidation,IL,1
3,62000.0,9.0,14,A,MORTGAGE,small_business,CA,1
6,73000.0,10.0,25,B,MORTGAGE,debt_consolidation,NC,1
8,130000.0,7.0,19,B,MORTGAGE,debt_consolidation,MA,1
7,61000.0,5.0,13,B,MORTGAGE,debt_consolidation,WA,1
5,90000.0,9.0,16,F,RENT,debt_consolidation,CA,0
1,25000.0,14.0,13,C,OWN,debt_consolidation,VA,1
2,14400.0,4.0,12,B,RENT,debt_consolidation,FL,1
6,70000.0,13.0,11,B,RENT,credit_card,OR,1
7,35000.0,7.0,11,D,RENT,debt_consolidation,OK,0
10,43200.0,9.0,18,C,RENT,debt_consolidation,NY,1
1,125000.0,12.0,18,B,MORTGAGE,debt_consolidation,TX,1
10,80000.0,8.0,21,A,MORTGAGE,credit_card,VT,1
1,87500.0,17.0,15,D,RENT,debt_consolidation,OK,1
10,22000.0,12.0,23,B,MORTGAGE,debt_consolidation,WV,1
10,80000.0,5.0,27,C,OWN,debt_consolidation,MA,1
7,70000.0,9.0,15,A,MORTGAGE,other,TX,1
0,17352.0,6.0,16,C,MORTGAGE,other,FL,1
9,63208.0,6.0,28,B,RENT,debt_consolidation,PA,1
2,48000.0,4.0,13,D,RENT,small_business,GA,1
6,45500.0,7.0,18,B,MORTGAGE,credit_card,FL,1
4,48000.0,8.0,18,B,MORTGAGE,debt_consolidation,MT,1
1,19200.0,9.0,37,A,RENT,credit_card,IL,1
3,35000.0,9.0,30,A,OWN,other,NJ,1
10,63000.0,9.0,19,C,MORTGAGE,debt_consolidation,FL,1
5,29406.0,5.0,14,B,RENT,debt_consolidation,CA,0
8,26004.0,3.0,15,B,RENT,debt_consolidation,PA,0
1,120000.0,9.0,11,B,RENT,credit_card,CA,0
1,110000.0,17.0,20,A,MORTGAGE,credit_card,WI,1
10,34000.0,10.0,19,B,RENT,credit_card,NH,1
10,26500.0,6.0,19,C,RENT,debt_consolidation,VT,0
2,40000.0,8.0,13,C,RENT,credit_card,NC,1
1,88800.0,34.0,23,F,MORTGAGE,debt_consolidation,OH,0
6,100000.0,9.0,17,A,RENT,debt_consolidation,NY,1
3,45000.0,4.0,13,B,RENT,credit_card,NY,1
9,36000.0,6.0,17,D,RENT,credit_card,HI,1
10,80000.0,18.0,23,D,RENT,debt_consolidation,NY,1
3,50000.0,9.0,13,B,RENT,credit_card,VA,1
10,75000.0,10.0,31,B,RENT,debt_consolidation,NJ,1
8,105000.0,8.0,18,A,MORTGAGE,debt_consolidation,GA,1
3,45408.0,19.0,31,B,RENT,debt_consolidation,CA,1
3,72000.0,8.0,13,F,MORTGAGE,debt_consolidation,CA,0
3,67500.0,8.0,14,B,RENT,credit_card,CA,1
4,60000.0,3.0,11,E,RENT,credit_card,GA,1
2,65000.0,7.0,40,A,MORTGAGE,debt_consolidation,NC,1
9,55000.0,8.0,15,C,RENT,debt_consolidation,OH,0
0,34848.0,12.0,45,A,OWN,credit_card,MA,1
1,48000.0,9.0,17,D,RENT,debt_consolidation,CA,1
2,55000.0,9.0,18,B,MORTGAGE,credit_card,OH,1
4,65000.0,12.0,15,A,RENT,debt_consolidation,NY,1
9,55000.0,14.0,23,D,MORTGAGE,home_improvement,PA,0
